customer_id,order_date,order_time,sku,item_id,item_quantity,item_price,item_disc_bins_null,item_disc_bins_sub_twenty,item_disc_bins_sub_forty,item_disc_bins_sub_sixty,item_disc_bins_sub_eighty,item_disc_bins_sub_hundred
6979,2023-02-11,19:24:52,,A'kira T.FX.T 2019,1,79.0,0,1,0,0,0,0
6979,2023-02-11,19:24:52,BBW-FOOD-046,Fossa Chocolate Tanzania Kokoa Kamili 100%,1,12.0,1,0,0,0,0,0
6979,2023-02-11,19:24:52,BBW-FOOD-054,Fossa Chocolate Ecuador Costa Esmeraldas 80%,1,12.8,1,0,0,0,0,0
6979,2023-02-11,19:24:52,BBW-FOOD-056,Fossa Chocolate Sea Salt 70% Dark Chocolate,1,12.0,1,0,0,0,0,0
6979,2023-02-11,19:24:52,,Fossa Chocolate Luna 75% Dark Chocolate,1,12.8,1,0,0,0,0,0
6980,2023-02-11,18:58:27,,Fratelli,1,87.0,1,0,0,0,0,0
6981,2023-02-11,18:54:46,,Grape Republic Aromatico Frizzante 2020,1,78.0,1,0,0,0,0,0
6982,2023-02-11,18:49:49,,Oxer Wine Marko Gure Arbasoak 2020,1,71.0,1,0,0,0,0,0
6982,2023-02-11,18:49:49,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,1,0,0,0,0,0
6983,2023-02-11,18:40:16,BBW-WINE-075,Feudi Salentini 125 Uno Due Cinque Malvasia Bianco del Salento 2020 - Single Bottle,1,36.0,1,0,0,0,0,0
6984,2023-02-11,18:02:49,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,0,1,0,0,0,0
6985,2023-02-11,18:01:50,,Chizay Carpathian Sekt Brut,1,50.0,1,0,0,0,0,0
6986,2023-02-11,17:50:35,,By the Keg - Beer - POTH New England IPA,1,61.5,1,0,0,0,0,0
6987,2023-02-11,17:37:52,,Spier Signature Chardonnay Pinot Noir Rosé 2021,1,37.0,1,0,0,0,0,0
6988,2023-02-11,17:27:05,BBW-SAKE-011,Gekkeikan Daiginjo Yamada Nishiki Premium,1,79.0,1,0,0,0,0,0
6989,2023-02-11,17:01:06,,Fossa Chocolate Chilli Peanut Praliné Dark Chocolate,5,12.8,1,0,0,0,0,0
6990,2023-02-11,16:57:23,,Pure,1,48.0,0,1,0,0,0,0
6991,2023-02-11,16:48:38,,By the Glass - Beer - Kombucha (1L),2,13.0,0,1,0,0,0,0
6991,2023-02-11,16:48:38,,Fossa Chocolate 72% Dark Cherries Chocolate [BoundbyWine Exclusive],1,12.8,1,0,0,0,0,0
6992,2023-02-11,16:36:59,,Tikves Temjanika Special Selection 2020,1,39.0,1,0,0,0,0,0
6993,2023-02-11,16:36:25,,Tikves Temjanika Special Selection 2020,1,39.0,1,0,0,0,0,0
6993,2023-02-11,16:36:25,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,0,1,0,0,0,0
6994,2023-02-11,16:34:11,,"Meinklang Österreich ""Roter Mulatschak"" 2021",1,48.0,1,0,0,0,0,0
6995,2023-02-11,16:33:40,,Hofkellerei des Fursten von Liechtenstein Herrnbaumgarten 2020,1,62.0,0,1,0,0,0,0
6995,2023-02-11,16:33:40,,Weinhof Szemes Blaufränkisch Imperial Mittelburgenland DAC Reserve 2017,1,79.0,0,1,0,0,0,0
6996,2023-02-11,15:02:12,,By the Glass - Coffee/Tea - Hot / Cappucino (Oat Milk),1,5.0,1,0,0,0,0,0
6996,2023-02-11,15:02:12,,By the Glass - Coffee/Tea - Hot / Espresso,1,3.5,1,0,0,0,0,0
6996,2023-02-11,15:02:12,,By the Glass - Coffee/Tea - Iced / Long Black,1,4.0,1,0,0,0,0,0
6996,2023-02-11,15:02:12,BBW-WINE-541,Domaine Vacheron Sancerre Blanc 2021,1,72.0,1,0,0,0,0,0
6997,2023-02-11,14:57:40,,Fossa Chocolate Chilli Peanut Praliné Dark Chocolate,3,12.8,1,0,0,0,0,0
6998,2023-02-11,14:56:03,,Roncaia,2,57.0,1,0,0,0,0,0
6999,2023-02-11,14:44:57,,Wildman Astro Bunny Pét-Nat 2021,1,69.0,1,0,0,0,0,0
7000,2023-02-11,14:43:40,,Domaine Gilles Robin Côtes du Rhône Terroir de Bramarel 2019,1,49.0,1,0,0,0,0,0
7001,2023-02-11,14:37:12,,Champagne Gamet Rive Droite Brut NV,1,79.0,1,0,0,0,0,0
7002,2023-02-11,14:36:42,,L’Ormarins Brut Classique,2,44.0,1,0,0,0,0,0
7003,2023-02-11,13:52:59,BBW-WINE-1022,"Ferro 13 Prosecco Extra Dry Millesimato ""The Boss"" DOC 2021",2,54.0,1,0,0,0,0,0
7004,2023-02-10,23:30:36,,Ravioli - Porcini truffle,1,11.8,1,0,0,0,0,0
7005,2023-02-10,23:29:12,,Villalta I Comunali Amarone Della Valpolicella DOCG Classico 2018,1,83.0,0,1,0,0,0,0
7006,2023-02-10,21:58:22,BBW-SPRT-110,Sing Sing Single Malt 12 years,1,108.0,1,0,0,0,0,0
7007,2023-02-10,21:20:09,,Fruktstereo - Fruktinger,1,38.0,1,0,0,0,0,0
7008,2023-02-10,20:21:06,,"Corte Moschina Purocaso ""Sui Lieviti"" 2021",1,44.0,1,0,0,0,0,0
7009,2023-02-10,19:22:44,,Lagertal Holunder Goldtraminer 2020,1,44.0,1,0,0,0,0,0
7010,2023-02-10,19:21:25,BBW-WINE-195,Torbreck Woodcutter’s Shiraz 2020,1,65.0,1,0,0,0,0,0
7010,2023-02-10,19:21:25,,Craft 65 Cuvee Saison - Single Can,1,7.5,1,0,0,0,0,0
7010,2023-02-10,19:21:25,,Craft 65 The Clone (DIPA) - Single Can,1,8.0,1,0,0,0,0,0
7011,2023-02-10,19:11:49,BBW-WINE-449,"First Drop ""Mother's Milk"" Barossa Shiraz 2021",1,60.0,1,0,0,0,0,0
7012,2023-02-10,19:04:23,,Castellaro Ypsillon Rosso 2020,1,48.0,1,0,0,0,0,0
7013,2023-02-10,18:39:09,,Ten La Viola Bolleggio Blanco 2021,1,44.0,1,0,0,0,0,0
7013,2023-02-10,18:39:09,,Bodegas Toro Albalá Marques de Poley Palo Cortado,1,63.0,1,0,0,0,0,0
7014,2023-02-10,17:34:31,BBW-WINE-1020,Famille Hugel Pinot Gris Classic 2017,1,56.0,1,0,0,0,0,0
7014,2023-02-10,17:34:31,BBW-WINE-886,"Sartori Valpolicella Classico Superiore Ripasso ""Regolo"" DOC 2019",1,61.0,1,0,0,0,0,0
7015,2023-02-10,15:10:37,,Saicho Sparkling Tea - Hojicha / Single Bottle (200ML),1,11.8,1,0,0,0,0,0
7015,2023-02-10,15:10:37,,Sella & Mosca Cannonau di Sardegna Riserva DOC 2019,1,55.0,1,0,0,0,0,0
7015,2023-02-10,15:10:37,,Ara Pinot Noir 2020,1,61.0,0,1,0,0,0,0
7016,2023-02-09,21:22:13,,Bruja Reddo 2020,1,76.0,1,0,0,0,0,0
7017,2023-02-09,19:40:42,BBW-WINE-066,St Innocent Freedom Hill Pinot Noir 2016,1,104.0,1,0,0,0,0,0
7018,2023-02-09,19:21:52,,Jean Foillard Morgon Côte du Py 2020,1,79.0,1,0,0,0,0,0
7018,2023-02-09,19:21:52,,"Domaine Cabissou Julienas ""Bessay"" 2020",1,60.0,1,0,0,0,0,0
7019,2023-02-09,18:59:55,,BounceBack - Sleeve,1,19.9,1,0,0,0,0,0
7020,2023-02-09,17:34:49,,By the Glass - Beer - Yuzu Lager,2,8.0,1,0,0,0,0,0
7020,2023-02-09,17:34:49,,Left Coast Cellars Cali's Cuvee Pinot Noir 2018,1,60.0,1,0,0,0,0,0
7021,2023-02-09,09:50:59,,Cantine Feudi di San Marzano  F Negroamaro Salento 2020,18,100.0,1,0,0,0,0,0
7022,2023-02-08,21:17:47,,Chizay Blaufrankish 2020,1,52.0,1,0,0,0,0,0
7023,2023-02-08,18:35:40,,Roberto Sarotto Barolo DOCG 2018,1,72.0,1,0,0,0,0,0
7024,2023-02-08,14:56:55,,Jean Foillard Morgon Côte du Py 2020,1,79.0,1,0,0,0,0,0
7025,2023-02-08,09:24:25,BBW-WINE-347,De Toren Fusion V 2018,1,106.0,1,0,0,0,0,0
7026,2023-02-07,21:47:54,,Feteasca Neagră de Purcari 2019,1,69.0,1,0,0,0,0,0
7026,2023-02-07,21:47:54,,By the Glass - Beer - Cuvée Saison,1,10.0,1,0,0,0,0,0
7027,2023-02-07,21:13:19,,Latourba Sparkling Brut NV,1,73.0,1,0,0,0,0,0
7027,2023-02-07,21:13:19,,Aurora Chateau Aurora 2017,1,80.0,1,0,0,0,0,0
7027,2023-02-07,21:13:19,,Aurora Cabernet Franc 2017,1,83.0,1,0,0,0,0,0
7027,2023-02-07,21:13:19,,Bruschetta Krambals - Forest Mushrooms & Butter,2,4.1,1,0,0,0,0,0
7027,2023-02-07,21:13:19,,Bruschetta Krambals - Garden Grill,1,4.1,1,0,0,0,0,0
7028,2023-02-07,21:09:54,,Louis Tete Cremant de Bourgogne Grande Reserve,1,44.0,1,0,0,0,0,0
7029,2023-02-07,18:35:06,,Cosmic Vinyaters Desti 2021,1,58.0,1,0,0,0,0,0
7030,2023-02-07,18:19:26,,Walter Hansel Cahill Lane Pinot Noir 2018,1,127.0,1,0,0,0,0,0
7030,2023-02-07,18:19:26,,DeLoach Vineyards OFS Chardonnay 2017,1,79.0,1,0,0,0,0,0
7031,2023-02-05,21:38:33,,By the Glass - Beer - Kombucha,1,6.0,1,0,0,0,0,0
7032,2023-02-05,21:37:28,,Gryphon tea 250ml - Earl grey lavender,2,3.0,1,0,0,0,0,0
7032,2023-02-05,21:37:28,,Saicho Sparkling Tea - Hojicha / Single Bottle (200ML),1,11.8,1,0,0,0,0,0
7032,2023-02-05,21:37:28,,By the Glass - Beer - Drop the Hammer Double IPA,2,10.0,1,0,0,0,0,0
7032,2023-02-05,21:37:28,,Sake,1,148.0,1,0,0,0,0,0
7033,2023-02-05,19:01:43,,Obiz Ribolla Gialla 2020,1,45.0,1,0,0,0,0,0
7034,2023-02-05,18:33:50,,By the Glass - Beer - Yuzu Lager,1,8.0,1,0,0,0,0,0
7034,2023-02-05,18:33:50,,By the Glass - Beer - Cuvée Saison,1,10.0,1,0,0,0,0,0
7034,2023-02-05,18:33:50,,By the Glass - Beer - Dogwood Sour IPA,1,9.0,1,0,0,0,0,0
7035,2023-02-05,17:41:40,,Tenuta 2Castelli Bruno Rosso 2020,1,48.0,1,0,0,0,0,0
7035,2023-02-05,17:41:40,,By the Glass - Beer - Yuzu Lager,1,8.0,1,0,0,0,0,0
7036,2023-02-05,17:08:18,,Casa Lupo Lugana DOC 2021,1,57.0,1,0,0,0,0,0
7037,2023-02-05,17:02:46,,Spier Signature Chardonnay Pinot Noir Rosé 2021,1,37.0,1,0,0,0,0,0
7037,2023-02-05,17:02:46,BBW-WINE-141,Tussock Jumper Shiraz 2019,1,33.0,1,0,0,0,0,0
7037,2023-02-05,17:02:46,,Fruktrocket - Gul,1,11.0,1,0,0,0,0,0
7038,2023-02-05,16:53:34,,Gorghi Tondi Dumè Frappato Sicilia DOC 2021,1,58.0,1,0,0,0,0,0
7039,2023-02-05,16:40:48,,Famille Perrin Luberon Blanc 2021,1,37.0,1,0,0,0,0,0
7039,2023-02-05,16:40:48,,Bodegas Emilio Moro El Zarzal 2019,1,58.0,1,0,0,0,0,0
7040,2023-02-05,15:37:47,,Grape Republic Aromatico Frizzante 2020,1,78.0,1,0,0,0,0,0
7041,2023-02-05,13:00:03,,Anatolikos Pet Nat Assyrtiko-Malagousia 2022,1,60.0,1,0,0,0,0,0
7041,2023-02-05,13:00:03,,Gorghi Tondi Dumè Frappato Sicilia DOC 2021,1,58.0,1,0,0,0,0,0
7042,2023-02-04,23:52:24,,Saicho Sparkling Tea - Jasmine / Single Bottle (200ML),1,11.8,1,0,0,0,0,0
7042,2023-02-04,23:52:24,,Saicho Sparkling Tea - Hojicha / Single Bottle (200ML),1,11.8,1,0,0,0,0,0
7043,2023-02-04,22:25:45,BBW-WINE-103,Azueira O Magnânimo D. João V Reserva Tinto 2019,1,41.0,1,0,0,0,0,0
7043,2023-02-04,22:25:45,BBW-WINE-393,Cannonball California Cabernet Sauvignon 2018,1,50.0,1,0,0,0,0,0
7043,2023-02-04,22:25:45,,Domaine Gilles Robin Côtes du Rhône Terroir de Bramarel 2019,1,49.0,1,0,0,0,0,0
7043,2023-02-04,22:25:45,,Roqueta Origen The Freaky Wines Tinto 2021,1,39.0,1,0,0,0,0,0
7044,2023-02-04,22:24:41,,Budureasca Bristena Busuioaca de Bohotin 2018,1,54.0,1,0,0,0,0,0
7044,2023-02-04,22:24:41,BBW-WINE-892,Billecart-Salmon Brut Reserve NV,1,96.0,1,0,0,0,0,0
7044,2023-02-04,22:24:41,,Budureasca Premium Tamaioasa Romaneasca 2020,1,54.0,1,0,0,0,0,0
7044,2023-02-04,22:24:41,BBW-WINE-583,"Lvnae Bosoni Liguria Levante ""Mea Rosa"" IGT 2019",1,59.0,1,0,0,0,0,0
7044,2023-02-04,22:24:41,,Odfjell Armador Merlot 2021,1,38.0,1,0,0,0,0,0
7045,2023-02-04,21:38:09,,By the Glass - Beer - POTH New England IPA,3,10.0,1,0,0,0,0,0
7046,2023-02-04,20:41:21,,Vojtek Portugieser 2021,1,48.0,1,0,0,0,0,0
7046,2023-02-04,20:41:21,,Bruja Reddo 2020,1,76.0,1,0,0,0,0,0
7046,2023-02-04,20:41:21,,Gorghi Tondi Dumè Frappato Sicilia DOC 2021,1,58.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,By the Glass - Beer - Cuvée Saison,4,10.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,By the Glass - Beer - Brekkie Stout,1,9.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,By the Glass - Beer - Yuzu Lager,10,8.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,By the Glass - Beer - Dogwood Sour IPA,1,9.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,BBW-WINE-185,Panagiotopoulos Malagousia Biodynamic 2021,1,50.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,Domaine Wardy Perle du Château 2017,1,70.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,BBW-WINE-445,Silver Heights Jia Yuan Marselan 2019,1,71.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,Rara Neagră de Purcari 2020,1,50.0,1,0,0,0,0,0
7047,2023-02-04,20:19:25,,Quinta da Romaneira Tinto Douro 2015,1,79.0,1,0,0,0,0,0
7048,2023-02-04,20:14:53,,Wildeberg Red 2021,1,58.0,1,0,0,0,0,0
7048,2023-02-04,20:14:53,BBW-WINE-212,Anthonij Rupert Optima 2018 - 750ml,1,60.0,1,0,0,0,0,0
7049,2023-02-04,19:54:54,BBW-WINE-458,La Tour Melas Nautilus Drink Pink 2021,1,42.0,1,0,0,0,0,0
7049,2023-02-04,19:54:54,BBW-WINE-1022,"Ferro 13 Prosecco Extra Dry Millesimato ""The Boss"" DOC 2021",1,54.0,1,0,0,0,0,0
7050,2023-02-04,19:40:29,,Castellaro Ypsillon Rosso 2020,1,48.0,1,0,0,0,0,0
7050,2023-02-04,19:40:29,BBW-WINE-022,Bodega Garzon Estate Viognier 2021,1,41.0,0,1,0,0,0,0
7051,2023-02-04,19:29:52,,Petit Vega 28 Meses En Barrica 2019,1,96.0,1,0,0,0,0,0
7051,2023-02-04,19:29:52,,Bledsoe Family Winery Cabernet Sauvignon 2019,1,129.0,0,1,0,0,0,0
7051,2023-02-04,19:29:52,,Tenuta Buon Tempo Brunello di Montalcino 2015,1,76.0,1,0,0,0,0,0
7051,2023-02-04,19:29:52,,"Pietro Zardini ""Pietro Junior"" Amarone della Valpolicella Classico DOCG 2018",1,104.0,1,0,0,0,0,0
7052,2023-02-04,18:35:47,BBW-WINE-299,Spier Creative Block 8 2017,1,64.0,1,0,0,0,0,0
7052,2023-02-04,18:35:47,,Tikves Barovo 2017,1,79.0,1,0,0,0,0,0
7052,2023-02-04,18:35:47,,By the Glass - Beer - Yuzu Lager,2,8.0,1,0,0,0,0,0
7053,2023-02-04,18:11:48,BBW-WINE-212,Anthonij Rupert Optima 2018 - 750ml,1,60.0,1,0,0,0,0,0
7054,2023-02-04,17:47:22,,Tussock Jumper Travel Edition Sauvignon Blanc 2021,1,34.0,1,0,0,0,0,0
7054,2023-02-04,17:47:22,BBW-WINE-141,Tussock Jumper Shiraz 2019,1,33.0,1,0,0,0,0,0
7055,2023-02-04,17:29:46,,By the Glass - Coffee/Tea - Hot / Cappucino,1,4.0,1,0,0,0,0,0
7056,2023-02-04,16:47:53,BBW-WINE-184,Jean-Luc Baldès Clos Triguedina Malbec 2018,1,50.0,1,0,0,0,0,0
7057,2023-02-04,15:58:57,,Chubini Wine Cellar Rkatsiteli Chinuri Qvevri Dry Amber 2021,1,79.0,1,0,0,0,0,0
7057,2023-02-04,15:58:57,,Feteasca Neagră de Purcari 2019,1,69.0,1,0,0,0,0,0
7057,2023-02-04,15:58:57,,Cantina Giardino Na Vino Bianco 2021,1,66.0,1,0,0,0,0,0
7057,2023-02-04,15:58:57,BBW-WINE-330,Old Road Wine “The Butcher And Cleaver” Cape Blend 2015,1,54.0,1,0,0,0,0,0
7058,2023-02-04,12:17:02,BBW-FOOD-055,Fossa Chocolate Lychee Rose Dark Milk,1,12.8,1,0,0,0,0,0
7058,2023-02-04,12:17:02,BBW-FOOD-052,Fossa Chocolate Salted Egg Cereal Blond Chocolate,1,12.8,1,0,0,0,0,0
7058,2023-02-04,12:17:02,BBW-FOOD-051,Fossa Chocolate Duck Shit Dancong Tea,1,12.8,1,0,0,0,0,0
7059,2023-02-03,20:53:37,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,1,0,0,0,0,0
7059,2023-02-03,20:53:37,,KSG Life Saperavi Late Harvest 2019,1,80.0,1,0,0,0,0,0
7060,2023-02-03,20:50:53,,Domaine Wardy Château Les Cèdres 2015,1,105.0,1,0,0,0,0,0
7060,2023-02-03,20:50:53,,Vesztergombi Szt Laszlo Szekszardi Bikaver 2017,1,69.0,1,0,0,0,0,0
7060,2023-02-03,20:50:53,,KSG Life Saperavi Late Harvest 2019,1,80.0,1,0,0,0,0,0
7061,2023-02-03,20:42:55,,Lakeview Cellars Diamond Estates Viognier 2020,1,44.0,1,0,0,0,0,0
7062,2023-02-03,19:55:19,BBW-WINE-311,Veramonte Chardonnay 2019,1,43.0,0,1,0,0,0,0
7062,2023-02-03,19:55:19,BBW-WINE-345,Mullineux Old Vines White 2021,1,68.0,1,0,0,0,0,0
7062,2023-02-03,19:55:19,,Gorghi Tondi Coste A Preola Nero d'Avola Sicilia DOC 2021,1,55.0,1,0,0,0,0,0
7062,2023-02-03,19:55:19,BBW-WINE-273,Villa Sparina Barbera del Monferrato DOCG 2020,2,45.0,1,0,0,0,0,0
7062,2023-02-03,19:55:19,,Cantine Dei Martiena IGT 2019,1,57.0,0,1,0,0,0,0
7063,2023-02-03,12:53:37,BBW-WINE-943,Forjas del Salnés Leirana Albariño 2020,1,53.0,1,0,0,0,0,0
7063,2023-02-03,12:53:37,,Nanclares y Prieto A Grana 2020,1,68.0,1,0,0,0,0,0
7063,2023-02-03,12:53:37,,Degani Amarone della Valpolicella Classico La Rosta 2018,1,80.0,1,0,0,0,0,0
7064,2023-02-02,19:58:32,BBW-WINE-918,"Sartori Bianco Veronese ""Marani"" IGT 2020",1,50.0,1,0,0,0,0,0
7065,2023-02-02,19:48:35,BBW-WINE-052,Schuchmann Vinoterra Kisi 2018,1,50.0,1,0,0,0,0,0
7066,2023-02-02,19:47:10,BBW-WINE-1003,Giovanni Rosso Etna Rosso 2016,1,79.0,1,0,0,0,0,0
7067,2023-02-02,19:39:34,,Stratus Cabernet Franc ‘Decant’ 2017,1,185.0,1,0,0,0,0,0
7068,2023-02-02,18:23:33,,Genius Y Locus Branco 2018,1,68.0,1,0,0,0,0,0
7069,2023-02-02,16:51:07,,Castellaro Nero Ossidiana 2018,1,59.0,1,0,0,0,0,0
7070,2023-02-02,13:59:24,,Budureasca Premium Tamaioasa Romaneasca 2020,1,54.0,1,0,0,0,0,0
7071,2023-02-01,22:38:58,,Aurora Chateau Aurora 2017,1,80.0,1,0,0,0,0,0
7071,2023-02-01,22:38:58,BBW-WINE-480,Puchang Rkatsiteli 2019,1,81.0,1,0,0,0,0,0
7072,2023-02-01,21:40:38,,Black Cottage Pinot Noir Cetral Otago 2020,1,53.0,1,0,0,0,0,0
7073,2023-02-01,20:36:25,,Oxer Marko Terlegiz DO Bizkaiko Txakolina 2021,1,114.0,1,0,0,0,0,0
7073,2023-02-01,20:36:25,BBW-WINE-019,Luddite Shiraz 2017,1,128.0,1,0,0,0,0,0
7073,2023-02-01,20:36:25,BBW-FOOD-051,Fossa Chocolate Duck Shit Dancong Tea,1,12.8,1,0,0,0,0,0
7073,2023-02-01,20:36:25,BBW-FOOD-064,Fossa Chocolate Chrysanthemum Tea,1,12.8,1,0,0,0,0,0
7074,2023-02-01,20:28:38,BBW-WINE-445,Silver Heights Jia Yuan Marselan 2019,1,71.0,1,0,0,0,0,0
7075,2023-02-01,17:01:50,,Garon syrah,1,62.0,1,0,0,0,0,0
7076,2023-02-01,16:20:20,,Famille Perrin Luberon Blanc 2021,1,37.0,1,0,0,0,0,0
7077,2023-01-31,22:25:05,,By the Glass - Whiskey - Sing Sing Single Malt 12 Years,2,12.0,1,0,0,0,0,0
7078,2023-01-31,21:31:31,,By the Glass - Whiskey - Sing Sing Single Malt 12 Years,3,12.0,1,0,0,0,0,0
7079,2023-01-31,20:54:12,,By the Glass - Whiskey - Sing Sing Single Malt 12 Years,5,12.0,1,0,0,0,0,0
7080,2023-01-31,19:50:25,,Ca dei Frati Ronchedone Vino Rosso 2019,1,64.0,1,0,0,0,0,0
7080,2023-01-31,19:50:25,,By the Glass - Whiskey - Sing Sing Single Malt 12 Years,5,12.0,1,0,0,0,0,0
7081,2023-01-31,19:49:15,,By the Glass - Wine - Gonzo Vino Club Flog,1,12.0,1,0,0,0,0,0
7081,2023-01-31,19:49:15,,By the Glass - Wine - Gonzo Vino Boomer Juice,2,12.0,1,0,0,0,0,0
7082,2023-01-31,18:04:02,,Odino Vaona Amarone della Valpolicella Paverno DOCG 2017,1,98.0,1,0,0,0,0,0
7082,2023-01-31,18:04:02,,"Pietro Zardini ""Pietro Junior"" Amarone della Valpolicella Classico DOCG 2018",1,104.0,1,0,0,0,0,0
7083,2023-01-31,17:55:22,,Sachi Soy Wine - 187 ML / Peach Oolong,1,16.0,1,0,0,0,0,0
7083,2023-01-31,17:55:22,,Sachi Soy Wine - 187 ML / Yuzu Bergamot,1,16.0,1,0,0,0,0,0
7083,2023-01-31,17:55:22,,Craft 65 Imperial Sour Dogwood (IPA) - Single Can,1,6.5,1,0,0,0,0,0
7084,2023-01-31,17:31:52,BBW-WINE-948,Rosewood Estate Winery Night Moves Gamay Noir 2017,1,52.0,1,0,0,0,0,0
7084,2023-01-31,17:31:52,BBW-WINE-682,Jansz Premium Rosé NV,1,59.0,1,0,0,0,0,0
7084,2023-01-31,17:31:52,,Glass,1,11.1,1,0,0,0,0,0
7085,2023-01-31,11:54:00,,"Lvnae Bosoni Bianco Liguria ""La Bianca"" 2021",1,44.0,1,0,0,0,0,0
7086,2023-01-29,17:05:27,,San Marzano Rari Nero d’Avola DOP 2020,1,60.0,1,0,0,0,0,0
7086,2023-01-29,17:05:27,BBW-WINE-744,Casa Rojo La Marimorena Albariño 2021,1,66.0,1,0,0,0,0,0
7087,2023-01-29,15:58:56,,La Tour Melas Idylle d'Achinos Rose 2021,1,57.0,1,0,0,0,0,0
7087,2023-01-29,15:58:56,,Wildman Astro Bunny Pét-Nat 2021,1,69.0,1,0,0,0,0,0
7088,2023-01-29,15:57:23,BBW-WINE-304,Broc Cellars Love Red 2021,1,63.0,1,0,0,0,0,0
7089,2023-01-29,15:20:29,,Vojtek Portugieser 2021,1,48.0,1,0,0,0,0,0
7090,2023-01-29,14:32:41,,Kolonne Null - Sparkling Riesling,1,48.0,1,0,0,0,0,0
7091,2023-01-28,20:48:19,BBW-WINE-173,Torbreck Old Vines Grenache Shiraz Mourvèdre 2018,1,52.0,1,0,0,0,0,0
7091,2023-01-28,20:48:19,BBW-WINE-195,Torbreck Woodcutter’s Shiraz 2020,1,65.0,1,0,0,0,0,0
7091,2023-01-28,20:48:19,,Mitolo Angela Shiraz 2019,1,69.0,1,0,0,0,0,0
7092,2023-01-28,20:44:09,BBW-WINE-184,Jean-Luc Baldès Clos Triguedina Malbec 2018,1,50.0,1,0,0,0,0,0
7093,2023-01-28,20:31:23,,Abbadia Ardenga Brunello di Montalcino Riserva 2013,1,118.0,1,0,0,0,0,0
7093,2023-01-28,20:31:23,,Vincentino Touriga Nacional 2018,1,65.0,1,0,0,0,0,0
7094,2023-01-28,20:18:08,,Domaine De Vernus Chiroubles 2019,1,78.0,1,0,0,0,0,0
7095,2023-01-28,18:48:13,,Corte Moschina I Tarai 2020,1,44.0,1,0,0,0,0,0
7095,2023-01-28,18:48:13,BBW-WINE-273,Villa Sparina Barbera del Monferrato DOCG 2020,1,45.0,1,0,0,0,0,0
7096,2023-01-28,18:46:50,,Tikves Alexandria Cuvée Rosé 2019,1,40.0,1,0,0,0,0,0
7096,2023-01-28,18:46:50,,Lakeview Cellars Diamond Estates Viognier 2020,1,44.0,1,0,0,0,0,0
7097,2023-01-28,18:35:48,BBW-SAKE-002,Gekkeikan Tokubetsu Junmai Premium,1,82.0,1,0,0,0,0,0
7098,2023-01-28,17:55:15,,Lakeview Cellars Vidal Icewine 2019 - 375ML,1,54.0,1,0,0,0,0,0
7098,2023-01-28,17:55:15,,Lakeview Cellars Cabernet Franc Icewine 2017 - 200ml,1,52.0,1,0,0,0,0,0
7099,2023-01-28,17:17:41,BBW-WINE-942,Adega do Demo Bitoku 2019,1,58.0,1,0,0,0,0,0
7099,2023-01-28,17:17:41,,Barnett Vineyards Cabernet Sauvignon 2018,1,174.0,1,0,0,0,0,0
7099,2023-01-28,17:17:41,,The Prisoner Napa Cabernet Sauvignon 2019,1,120.0,1,0,0,0,0,0
7099,2023-01-28,17:17:41,,By the Glass - Wine - Gonzo Vino Pyrrho,1,12.0,1,0,0,0,0,0
7099,2023-01-28,17:17:41,,Vineyard 28 Dolcetto,1,55.0,1,0,0,0,0,0
7100,2023-01-28,17:03:05,BBW-WINE-483,Puchang Beichun 2015,1,82.0,1,0,0,0,0,0
7100,2023-01-28,17:03:05,,Bock Ermitage Cuvee 2018,1,59.0,1,0,0,0,0,0
7101,2023-01-28,16:55:05,BBW-WINE-185,Panagiotopoulos Malagousia Biodynamic 2021,1,50.0,1,0,0,0,0,0
7101,2023-01-28,16:55:05,,Dona Dorinda Viognier 2019,1,106.0,1,0,0,0,0,0
7101,2023-01-28,16:55:05,,By the Glass - Beer - Dogwood Sour IPA,1,9.0,1,0,0,0,0,0
7101,2023-01-28,16:55:05,,Left Coast Cellars Cali's Cuvee Pinot Noir 2018,1,60.0,1,0,0,0,0,0
7102,2023-01-28,16:46:22,BBW-WINE-478,Domaine des Ouled Thaleb Syrocco Syrah 2020,1,61.0,1,0,0,0,0,0
7103,2023-01-28,15:23:30,BBW-WINE-1025,Ceretto Moscato d'Asti DOCG 2021,1,46.0,1,0,0,0,0,0
7103,2023-01-28,15:23:30,,Pizzolato Spumante Moscato Dolce NV,1,33.0,1,0,0,0,0,0
7104,2023-01-28,15:20:35,,Gryphon tea 250ml - Osmanthus sencha passion,1,3.0,1,0,0,0,0,0
7105,2023-01-28,12:17:40,,Blankbottle Moment of Silence 2022,1,57.0,1,0,0,0,0,0
